premise,hypothesis,genre,label
"In the Washington Post , Archer accuses Democrats of supporting big government on autopilot  and argues that the cuts epitomize compassionate conservatism.",Everybody knows that compassionate conservatism is all about increasing government spending.,slate,2
It did not demonstrate design stability until about 3 years after it held its critical design review.,The design review was held after a year.,government,2
yeah well i guess there's a certain amount of luck in any hole in one,A hole in one is only a matter of skill.,telephone,2
The agency has a $38.,The agency is flat broke and does not have any funding.,government,2
that was a big savings well that's great well have you been in it long,That is a deep blow to your wallet.,telephone,2
The article is full of anecdotes about 11-year-olds who don't finish their schoolwork till 11 p.m.,These anecdotes are helpful for children who don't wait to till the last minute to homework.,slate,2
Practical Steps for Aligning Information Technology with Business and  How to Achieve a Competitive Advantage,There are no steps for aligning information technology.,government,2
"Francois I, the Louvre's first major art collector, acquired four Raphaels, three Leonardo da Vincis, and one Titian (a portrait of the king himself).",Francois I never collected art.,travel,2
How they had grown.,The did not grow at all. ,fiction,2
"Since the film ends with Schultz's death, it leaves little indication as to what became of Johnson.",The film ends with Schultz running away.,slate,2
um-hum i mostly do uh back packing uh as opposed to any of the other sorts,I rarely do backpacking.,telephone,2
"One rather formidable group of mailers whose members will benefit mightily from the Commission's recommendations, the periodicals mailers, pointed out in a press statement that the overall average increase for First-Class mail was much smaller than the average increase for mail their members send.",Periodicals mailers never say a word in the press statements.,government,2
"Similarly, Bush boasts that he's a uniter, not a divider, while the RLC complains that Forbes, by criticizing Dole in 1996, caused fighting within the Republican Party that was divisive and not inclusive.","Bush is a divider, not a uniter.",slate,2
"13 As the motor drove away, Mrs. Cavendish suddenly detached herself from the group, and moved across the drive to the lawn to meet a tall bearded man who had been evidently making for the house. ",Mrs. Cavendish never noticed the bearded man across the drive.,fiction,2
drafting not grafting  but drafting course the CAD,Only grafting courses are allowed.,telephone,2
"The WP reports that the Federal Aviation Administration has weighed in on Fox's proposal to devise a television special of an airplane purposely crashed into the desert with a resounding, NO WAY!",The Federal Aviation Administration happily accepted the network's proposal.,slate,2
in in a room do you know what my concern is how will i dust this thing  i'm terrible,I dust it once or twice a week and it's very easy.,telephone,2
To reissue essentially the same report omitting the information regarding compliance with laws and regulations and internal control is not in the public interest.,It is very much in the public interest to withhold that information in the report.,government,2
So have I.,I haven't.,fiction,2
yes i'm sure they do uh,I am absolutely in the dark about that.,telephone,2
It's over now; we're coming clear of memory.,It has only just begun.,fiction,2
yeah there's a lot of people don't know about it it's put out by Commodore they made the sixty four but this is a machine that they bought from a company that got started up in California,Those machines are cheap.,telephone,2
"Jon saw Vrenna hurl herself at the fifth rider, both short swords held across her chest and over her shoulders.",Vrenna turned away and left Jon to fight the fifth rider.,fiction,2
